assessment_item_id,axis_name,assessment_completion_dt,assessment_version,entity_type,entity_name,entity_id,component_identifier,item_identifier,score_text,score_value,assessment_comment,confidentiality_justification,confidentiality_status
1898,Financiamento,2025-09-10T14:15:48.514Z,"Versão de Avaliação 2025",Estado,"Santa Catarina",42,F1,B,"Estágio intermediário",0.666,"A maneira como o Poder Executivo identifica, mensura e classifica todas as ações estatais no nível de particularização pela qual tem o Painel ClimaBrasil, o que inclui as ações voltadas ao clima, dá-se por meio da classificação programática, estabelecida pelo Plano Plurianual vigente (PPA 2024-2027), utilizando especificamente por Programas e as subações orçamentárias, que procura responder à pergunta ""qual é o tema da política pública?"".

Há marcações no orçamento e no PPA que destacam ações, códigos/rubricas, que diferenciam os gastos diretos em ações climáticas de outros tipos de despesas, mas não se verifica destaque de despesas indiretas que contribuem para o problema ambiental, tampouco são identificadas ações que contribuem negativamente para os objetivos climáticos, como subsídios perversos, atividades intensivas em carbono e outros similares. Evidência PPA.",,P
7087,Financiamento,2025-09-10T14:15:48.514Z,"Versão de Avaliação 2025",Estado,"Santa Catarina",42,F1,C,"Estágio inicial",0.333,"O Programa de Gestão de Compras Governamentais de SC, instituído pela Lei Estadual nº 18.806/2023, tem como um dos pilares fundamentais a sustentabilidade (art. 2º). Em razão disso, o Estado tem implementado, no âmbito do Programa Compras SC, práticas de compras que promovam o desenvolvimento sustentável e a implementação de políticas públicas alinhadas com os princípios de responsabilidade ambiental e social. Como exemplo, verifica-se Edital de Contratação de Empresa Especializada na Prestação de Serviços Continuados do Compras SC, os quais inclui cláusula específica voltada a práticas sustentáveis que devem ser observadas pelas empresas contratadas, cfe. edital disponível como evidência. 
Encontra-se em andamento o projeto de integração da Inteligência Artificial às compras governamentais. Neste, em compromisso com a sustentabilidade, pretende-se investir na otimização de recursos, monitoramento e desenvolvimento de soluções sustentáveis, dentre outras práticas estratégicas que fortaleçam a temática.
Por enquanto, no âmbito do Programa Compras SC, ainda não foram estabelecidos critérios específicos voltados à redução da emissão de gases de efeito estufa. 
Embora exista a Lei e cláusula no edital PE 0468/2025, observa-se que no Projeto de Modernização da Gestão Fiscal do Estado, de dezembro de 2024, consta que uma das causas do alto custo administrativo e impacto social, ambiental e econômico é a ausência de uma política de compras sustentáveis (pag. 143 do Edital).",,P
7102,Financiamento,2025-09-10T14:15:48.514Z,"Versão de Avaliação 2025",Estado,"Santa Catarina",42,F1,D,"Estágio intermediário",0.666,"Ha marcações no orçamento e no PPA que destacam ações, códigos/rubricas, que diferenciam os gastos diretos em ações climáticas de outros tipos de despesas, mas não se verifica destaque de despesas indiretas que contribuem para o problema ambiental, tampouco são identificadas ações que contribuem negativamente para os objetivos climáticos, como subsídios perversos, atividades intensivas em carbono e outros similares. Evidência Painel de Acompanhamento do PPA e Portal da Transparência do Poder Executivo de Santa Catarina.",,P
7090,Financiamento,2025-09-10T14:15:48.514Z,"Versão de Avaliação 2025",Estado,"Santa Catarina",42,F2,A,"Estágio intermediário",0.666,"O Estado coopera com o Ministério do Meio Ambiente e Mudança do Clima (MMA) para a operacionalização da Iniciativa AdaptaCidades em dez municípios catarinenses (Processo SGPe SEMAE nº 86/2025). 
O AdaptaCidades, instituído pela Portaria GM/MMA nº 1.256/2024, integra o Programa Cidades Verdes Resilientes, e tem como objetivo apoiar municípios  no desenvolvimento de estratégias e planos locais ou regionais de adaptação do clima. 
Em SC, a equipe da SEMAE tem atuado para subsidiar tecnicamente a realização das ações do programa, trabalhando em frentes como: a identificação dos municípios prioritários à participação, com base critérios técnico-metodológicos próprios; a elaboração de plano de trabalho para garantir o regular desenvolvimento das atividades; a participação em reuniões e eventos de capacitação; entre outros. Na data do preenchimento deste formulário, a equipe da SEMAE aguarda a divulgação, por parte do MMA, da relação dos municípios catarinenses que participarão da iniciativa, para, então, dar prosseguimento aos trâmites formais e técnicos.
Considera-se em estágio intermediário porque o Estado aguarda o MMA para divulgação da lista de municípios prioritários a partir da qual pode implementar as ações previstas.",,P
7092,Financiamento,2025-09-10T14:15:48.514Z,"Versão de Avaliação 2025",Estado,"Santa Catarina",42,F2,B,"Estágio intermediário",0.666,"A Agência de Fomento de Santa Catarina S.A. (Badesc) tem na sua missão fomentar o desenvolvimento econômico e social, de forma sustentável, através de financiamentos de longo prazo. Consta na Cofiex Programa de Financiamento para Recuperação Produtiva e Sustentável das MPMEs em Santa Catarina, aprovado pelo BID, conforme consta no site do Banco. Dentre os objetivos do Programa está promover projetos de geração e eficiência energética que possam ajudar a mitigar o impacto da mudança climática. O Programa foi autorizado pela Lei n. 18675/2023.
Consta também o Programa de Desenvolvimento Sustentável da Agricultura Familiar de SC: Resiliência Ambiental, Inovação e Inclusão Social no Espaço Rural, financiado pelo BIRD. Está aprovado pela Lei estadual 19.056/2024 e pelo Senado Federal (MSF 29/2025 em 08/08/2025). Na área ambiental, a meta é o fortalecimento dos recursos hídricos, adoção de sistemas de produção de baixo impacto ambiental e a adequação ambiental. Também contempla o componente de bens e serviços públicos para dar suporte estratégico para as ações de apoio direto.",,P
7103,Financiamento,2025-09-10T14:15:48.514Z,"Versão de Avaliação 2025",Estado,"Santa Catarina",42,F2,C,"Sem progresso",,"A iniciativa descrita no item F2.A (AdaptaCidades) no momento da classificação não pode ser monitorada por meio da plataforma Projeta SC, pois não há dados disponíveis para verificação. Segundo a SEMAE esta em fase de atualização.",,P
7106,Financiamento,2025-09-10T14:15:48.514Z,"Versão de Avaliação 2025",Estado,"Santa Catarina",42,F3,A,"Estágio intermediário",0.666,"No âmbito da SEMAE não foi identificado ou implementado mecanismos ou incentivos para mobilizar financiamento climático privado, seja de empresas ou indivíduos.
Há uma iniciativa do SEBRAE, mas essa iniciativa está relacionada ao Governo Federal. 
A Agência de Fomento do Estado (Badesc) pode ser considerada o mecanismo que permite a mobilização de recursos privados em ações que contribuem para o alcance dos objetivos climáticos, entretanto não respondeu à diligência e não foram identificadas fontes privadas de financiamento pela equipe de auditores e/ou mapeamento de possíveis oportunidades. A equipe entendeu que o Estado possui mecanismo oficial que permite a mobilização de recursos privados e por isso foi considerado estágio intermediário, conforme Manual de Aplicação do Painel ClimaBrasil.
A Agência de Fomento de Santa Catarina obteve a aprovação de empréstimo do BID para o Programa de Financiamento para a Recuperação Produtiva e Sustentável das MPMEs em SC, comprovando a mobilização de recurso privado para o alcance dos objetivos climáticos (Lei n. 18675/2023), embora não tenham demonstrado que possua o mapeamento de oportunidades para mobilizar recursos privados.",,P
7094,Financiamento,2025-09-10T14:15:48.514Z,"Versão de Avaliação 2025",Estado,"Santa Catarina",42,F3,B,"Sem progresso",,"Embora exista estrutura que permita a mobilização de recursos privados (o Badesc), não foi foi demonstrado mapeamento de possíveis oportunidades e iniciativas para contribuir com os objetivos climáticos.",,P
6197,Financiamento,2025-10-02T13:40:15.797Z,"Versão de Avaliação 2025",Estado,Sergipe,28,F1,A,"Sem progresso",,"Não foram evidenciados recursos alocados especificamente a ações direcionadas ao enfrentamento da mudança do clima e seus impactos.",,P
6219,Financiamento,2025-10-02T13:40:15.797Z,"Versão de Avaliação 2025",Estado,Sergipe,28,F1,B,"Sem progresso",,"Não ficou evidenciada nenhuma forma de rastreamento específico para as ações de enfrentamento as mudanças climáticas.",,P
6220,Financiamento,2025-10-02T13:40:15.797Z,"Versão de Avaliação 2025",Estado,Sergipe,28,F1,C,"Estágio inicial",0.333,"Foi identificada existência do REGULAMENTO INTERNO DE LICITAÇÕES, CONTRATOS, CONVÊNIOS E PATROCÍNIO DA Agência Sergipe de Desenvolvimento - DESENVOLVE-SE, bem como edital do Pregão Eletrônico Nº 002/2024 com critérios de sustentabilidade, porém não existe lei estadual que estabeleça como padrão a adoção destes critérios em todas as contratações do Estado. 
Esta é uma boa prática, presente na agência de grande relevância para o desenvolvimento do Estado, e uma iniciativa muito interessante para ser replicada em todo Estado. Neste sentido, existe a informação da existência de minuta da lei do SELO VERDE, porém não foi obtida esta evidência.",,P
6221,Financiamento,2025-10-02T13:40:15.797Z,"Versão de Avaliação 2025",Estado,Sergipe,28,F1,D,"Sem progresso",,"O Governo de Sergipe possui portal da Transparência que disponibiliza informações sobre despesas, nas formas consolidada e detalhada por órgão/entidade, porém não existem filtros para identificação das despesas específicas com políticas climáticas, de forma que não atende aos critérios estabelecidos no escopo.",,P
8381,Financiamento,2025-10-02T13:40:15.797Z,"Versão de Avaliação 2025",Estado,Sergipe,28,F2,A,"Estágio intermediário",0.666,"O Estado participa do Progestão, demonstrando a existência de capacidade técnica para elaboração e execução de programas.",,P
8401,Financiamento,2025-10-02T13:40:15.797Z,"Versão de Avaliação 2025",Estado,Sergipe,28,F2,B,"Estágio inicial",0.333,"O Programa Águas de Sergipe é financiado por um empréstimo do Banco Mundial para fortalecer o marco institucional e de políticas para a gestão integrada dos recursos hídricos e meio ambiente no Estado de Sergipe e implementar ações que contribuam para a revitalização da Bacia Hidrográfica do Rio Sergipe.",,P
8402,Financiamento,2025-10-02T13:40:15.797Z,"Versão de Avaliação 2025",Estado,Sergipe,28,F2,C,"Sem progresso",,"Não existem mecanismos de monitoramento e transparência sobre a execução físico-financeira e os resultados das ações.",,P
8403,Financiamento,2025-10-02T13:40:15.797Z,"Versão de Avaliação 2025",Estado,Sergipe,28,F3,A,"Estágio intermediário",0.666,"As evidências fornecidas demonstram a existência de múltiplos mecanismos legais e programáticos para mobilizar financiamento privado.",,P
8383,Financiamento,2025-10-02T13:40:15.797Z,"Versão de Avaliação 2025",Estado,Sergipe,28,F3,B,"Sem progresso",,"Não existem mecanismos de monitoramento e transparência sobre a mobilização do financiamento climático privado e os resultados dos mecanismos estabelecidos.",,P
6569,Financiamento,2025-09-15T14:46:13.945Z,"Versão de Avaliação 2025",Município,"São Luís",2111300,F1,A,"Estágio intermediário",0.666,"A classificação de Estágio Intermediário para o item F1.A reconhece os esforços do município, mas aponta oportunidades de aprimoramento. São Luís demonstra ter a sustentabilidade como um pilar em seu planejamento de médio prazo. Seu Plano Plurianual (PPA 2022-2025) foi estruturado com base em eixos estratégicos, incluindo o de ""Cidade Sustentável"", que prioriza o saneamento e o meio ambiente. Essa diretriz se reflete de forma concreta no orçamento público. As Leis Orçamentárias Anuais de 2024 e 2025 evidenciam a destinação de recursos para programas e ações alinhados a esse eixo, como os de desenvolvimento ambiental e saneamento. Isso mostra que existe coerência entre o que foi planejado e o que está sendo financiado, o que é um passo fundamental. Contudo, a classificação não atinge o nível ""Avançado"" porque a metodologia do Painel ClimaBrasil exige que a pauta climática seja tratada de forma explícita. O PPA, principal documento de planejamento, não menciona diretamente os termos ""mudança do clima"", ""adaptação"" ou ""mitigação"" como diretrizes. Consequentemente, as ações orçamentárias, embora contribuam para a agenda climática, não estão formalmente rotuladas ou vinculadas a uma estratégia climática específica. Para avançar, seria necessário que o município incorporasse a agenda climática de maneira explícita em seu PPA, garantindo que o orçamento não apenas apoie a sustentabilidade de forma geral, mas também financie ações diretamente voltadas aos desafios do clima.",,P
6570,Financiamento,2025-09-15T14:46:13.945Z,"Versão de Avaliação 2025",Município,"São Luís",2111300,F1,B,"Sem progresso",,"O município não atende aos critérios mínimos para classificação no item F1.B (Rastreamento das despesas), pois não apresentou evidências de um sistema para identificar e monitorar os gastos específicos com a agenda climática. A análise do Plano Plurianual (PPA) e das Leis Orçamentárias (LOAs) de 2024 e 2025 mostra que existem recursos destinados à função de ""Gestão Ambiental"". No entanto, os documentos não possuem um marcador, código, anexo ou qualquer metodologia que diferencie os gastos gerais de meio ambiente daqueles que são diretamente voltados para ações de mitigação ou adaptação às mudanças climáticas. Sem esse rastreamento, não é possível saber com precisão quanto do orçamento previsto está sendo efetivamente aplicado para enfrentar a crise climática. A criação de um sistema para ""etiquetar"" ou classificar essas despesas é um passo fundamental para aprimorar a transparência, a avaliação de políticas públicas e a gestão financeira, permitindo que o governo e a sociedade acompanhem os investimentos no clima de forma clara.",,P
6571,Financiamento,2025-09-15T14:46:13.945Z,"Versão de Avaliação 2025",Município,"São Luís",2111300,F1,C,"Estágio avançado",1,"O município alcançou o ""Estágio Avançado"" por possuir uma norma específica que inclui critérios de sustentabilidade e climáticos em suas compras públicas. A classificação foi baseada no Decreto nº 60.155, de 2024, que regulamenta as licitações municipais. Este decreto estabelece que o planejamento das contratações deve considerar os impactos ambientais dos produtos e serviços a serem adquiridos. A norma exige a inclusão de requisitos de baixo consumo de energia, o que promove a eficiência energética. Além disso, o decreto prevê a logística reversa para a reciclagem de bens, contribuindo para a redução de resíduos, e a análise do ciclo de vida do objeto, incentivando a economia circular. Ao formalizar essas exigências, o município utiliza seu poder de compra como uma ferramenta para incentivar práticas de mercado mais sustentáveis e de baixo carbono, atendendo plenamente aos critérios para a classificação máxima neste item.",,P
6572,Financiamento,2025-09-15T14:46:13.945Z,"Versão de Avaliação 2025",Município,"São Luís",2111300,F1,D,"Estágio intermediário",0.666,"O município foi classificado como ""Estágio Intermediário"" por apresentar um avanço na transparência de suas ações, embora ainda não de forma específica para a agenda climática. A classificação se baseia na existência de uma plataforma interativa (BI) que monitora a execução do plano de governo (PPA). Esta ferramenta supera o ""Estágio Inicial"", pois organiza e consolida os gastos por temas, como ""Meio Ambiente"", tornando a consulta mais acessível do que em um portal de transparência padrão, que apresenta apenas dados brutos. Contudo, para atingir o ""Estágio Avançado"", seria necessário que a plataforma oferecesse um filtro específico para ""Ação Climática"" ou ""ODS 13"". Atualmente, o cidadão precisa navegar por categorias amplas e interpretar quais despesas se relacionam ao clima. A ausência de uma identificação clara e centralizada dos gastos climáticos impede a classificação máxima, pois a informação ainda não é totalmente direta e de fácil acesso para a sociedade.",,P
6573,Financiamento,2025-09-15T14:46:13.945Z,"Versão de Avaliação 2025",Município,"São Luís",2111300,F2,A,"Estágio avançado",1,"O Município de São Luís foi classificado como ""Estágio avançado"" por demonstrar alta capacidade de aderir a programas federais para financiar ações de mitigação e adaptação climática. As evidências comprovam o atendimento a todos os atributos exigidos pela metodologia. Primeiro, o município demonstrou que mapeia e aproveita oportunidades de financiamento alinhadas às suas prioridades. A adesão ao Novo PAC, um programa do Governo Federal, resultou na captação de recursos significativos para dois projetos estratégicos: um de R$ 174,4 milhões para a melhoria da mobilidade urbana, com faixas exclusivas e ciclovias, e outro de R$ 625,6 mil para obras de contenção de encostas em áreas de risco. Segundo, ficou comprovada a capacidade técnica para elaborar e executar os projetos. A aprovação dessas propostas complexas junto ao Ministério das Cidades evidencia a qualificação técnica para o planejamento. Um dos acordos declara explicitamente que a prefeitura possui pessoal com capacidade administrativa e técnica para a execução do objeto. Terceiro, as ações estão sendo efetivamente implementadas. Os documentos oficiais classificam ambos os projetos como ""Em execução"", indicando que a captação de recursos já se converteu em ações práticas para a cidade.",,P
